Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
3.573802947998047	0	7.366716	4.205629	32.0	3.0	7.366715758468335	4.205629122073424	5002	5002
6.283845901489258	1	9.253235	5.4076533	41.0	3.0	9.253234750462108	5.407653035083678	5006	10008
8.952903747558594	2	12.184915	8.191139	51.0	3.0	12.184914841849148	8.191139131558774	5008	15016
11.603746891021729	3	15.33945	9.897227	62.0	3.0	15.339449541284404	9.897227409752649	5016	20032
14.251029014587402	4	19.498055	11.863072	62.0	3.0	19.49805447470817	11.863072388184474	5011	25043
16.873461961746216	5	20.983334	11.770361	71.0	4.0	20.983333333333334	11.770360609976608	5036	30079
19.477143049240112	6	26.4709	14.957627	97.0	5.0	26.47089947089947	14.957627975073038	5003	35082
22.079913854599	7	27.293478	14.501528	100.0	5.0	27.293478260869566	14.501527688247391	5022	40104
24.72268795967102	8	29.741177	16.110394	106.0	4.0	29.741176470588236	16.11039338708106	5056	45160
27.387279748916626	9	29.946428	13.50937	76.0	8.0	29.946428571428573	13.509370173438628	5031	50191
30.05262279510498	10	32.48052	16.394972	98.0	6.0	32.48051948051948	16.394971029398477	5002	55193
32.62915086746216	11	32.329033	18.30463	137.0	7.0	32.329032258064515	18.304630007422624	5011	60204
35.220624923706055	12	32.57143	16.330936	90.0	8.0	32.57142857142857	16.330935166539888	5016	65220
37.87315893173218	13	37.31852	17.415468	100.0	8.0	37.318518518518516	17.41546858265263	5038	70258
40.54223370552063	14	36.565216	18.528458	103.0	9.0	36.56521739130435	18.52845697046476	5046	75304
43.15416693687439	15	38.844963	23.265722	121.0	8.0	38.84496124031008	23.265721403824084	5011	80315
45.74996304512024	16	40.51613	22.144497	130.0	7.0	40.516129032258064	22.14449755836386	5024	85339
48.33794569969177	17	43.669567	22.889042	134.0	6.0	43.6695652173913	22.889041136727204	5022	90361
50.92236590385437	18	49.284313	23.484404	170.0	9.0	49.28431372549019	23.484403439755166	5027	95388
53.50304985046387	19	51.773197	26.537857	133.0	7.0	51.77319587628866	26.537856700193085	5022	100410
56.04509377479553	20	63.50633	33.401234	228.0	11.0	63.50632911392405	33.401232986307676	5017	105427
58.675418853759766	21	69.61644	34.686317	194.0	7.0	69.61643835616438	34.686316490775646	5082	110509
61.30134868621826	22	70.46479	38.247093	198.0	18.0	70.46478873239437	38.247095438247435	5003	115512
63.96431589126587	23	73.671425	37.69567	177.0	15.0	73.67142857142858	37.695669106513485	5157	120669
66.58018088340759	24	72.76811	36.853077	185.0	13.0	72.76811594202898	36.853074883032264	5021	125690
69.21277475357056	25	68.84931	32.777233	191.0	10.0	68.84931506849315	32.77723534810578	5026	130716
71.79339385032654	26	72.11429	39.522343	179.0	10.0	72.11428571428571	39.522341911937374	5048	135764
74.3663170337677	27	76.477615	42.275345	235.0	10.0	76.4776119402985	42.27534414591299	5124	140888
76.93856573104858	28	79.015625	50.5317	294.0	25.0	79.015625	50.53170174117803	5057	145945
79.51047587394714	29	86.93104	56.224876	305.0	12.0	86.93103448275862	56.22487548290149	5042	150987
82.05467009544373	30	88.052635	51.462273	260.0	28.0	88.05263157894737	51.46227405555966	5019	156006
84.63510489463806	31	83.98333	41.091965	212.0	10.0	83.98333333333333	41.091966638531936	5039	161045
87.2426700592041	32	89.44643	45.615597	214.0	12.0	89.44642857142857	45.61559869592588	5009	166054
89.83776307106018	33	85.37288	34.42452	202.0	31.0	85.37288135593221	34.42451742831501	5037	171091
92.40087080001831	34	81.370964	44.89171	202.0	8.0	81.37096774193549	44.891709799704614	5045	176136
95.00785779953003	35	81.32258	35.507736	179.0	10.0	81.3225806451613	35.50773391155536	5042	181178
97.56643772125244	36	84.81356	48.062626	296.0	15.0	84.8135593220339	48.06262672109408	5004	186182
100.12798285484314	37	96.26923	46.959114	242.0	19.0	96.26923076923077	46.9591128964727	5006	191188
102.70377683639526	38	105.479164	54.484703	318.0	24.0	105.47916666666667	54.484703351542215	5063	196251
105.27376294136047	39	124.02439	46.94963	239.0	27.0	124.02439024390245	46.94962936806774	5085	201336
108.04331803321838	40	130.375	52.764896	292.0	32.0	130.375	52.76489718553425	5215	206551
110.75810885429382	41	130.4359	57.082397	326.0	43.0	130.43589743589743	57.082394282432844	5087	211638
