Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.39969301223754883	0	23.022728	15.161987	85.0	12.0	23.022727272727273	15.161986911596976	1013	1013
0.7185912132263184	1	22.711111	15.55438	86.0	9.0	22.711111111111112	15.554380908030343	1022	2035
1.0010831356048584	2	22.533333	10.892608	66.0	9.0	22.533333333333335	10.892607074933387	1014	3049
1.2845458984375	3	25.74359	14.235597	60.0	10.0	25.743589743589745	14.23559631692176	1004	4053
1.5835471153259277	4	26.666666	18.248053	102.0	12.0	26.666666666666668	18.248053402800338	1040	5093
1.874316930770874	5	31.78125	19.035713	108.0	11.0	31.78125	19.035713762228617	1017	6110
2.168282985687256	6	31.84375	18.68507	102.0	10.0	31.84375	18.68506986707569	1019	7129
2.4672980308532715	7	28.108109	12.7317095	69.0	10.0	28.10810810810811	12.731709262509469	1040	8169
2.7577641010284424	8	32.35484	11.781748	55.0	14.0	32.354838709677416	11.78174746636008	1003	9172
3.047244071960449	9	39.423077	19.406925	87.0	12.0	39.42307692307692	19.406923976376373	1025	10197
3.346536159515381	10	34.6	13.467491	61.0	11.0	34.6	13.46749172390068	1038	11235
3.632534980773926	11	32.46875	11.845317	69.0	12.0	32.46875	11.845316519093105	1039	12274
3.923466920852661	12	34.75862	19.128702	104.0	14.0	34.758620689655174	19.128702341505466	1008	13282
4.212943077087402	13	42.166668	18.501501	69.0	15.0	42.166666666666664	18.501501440573833	1012	14294
4.504040241241455	14	53.736843	26.40742	119.0	22.0	53.73684210526316	26.40741942246566	1021	15315
4.789424180984497	15	40.36	16.849642	88.0	12.0	40.36	16.84964094572938	1009	16324
5.0780041217803955	16	44.391304	19.907917	97.0	17.0	44.391304347826086	19.907916560427353	1021	17345
5.373215913772583	17	57.72222	31.837793	124.0	20.0	57.72222222222222	31.8377929782891	1039	18384
5.673062086105347	18	54.94737	40.642826	200.0	20.0	54.94736842105263	40.642826368008116	1044	19428
5.961629152297974	19	55.72222	31.961445	159.0	23.0	55.72222222222222	31.96144475172053	1003	20431
6.260927200317383	20	54.31579	21.51634	105.0	24.0	54.31578947368421	21.516340501750236	1032	21463
6.5754101276397705	21	57.42105	24.094803	113.0	21.0	57.421052631578945	24.09480352247562	1091	22554
6.888758897781372	22	55.0	23.686548	107.0	19.0	55.0	23.686549592098622	1045	23599
7.193255186080933	23	46.909092	17.32814	78.0	19.0	46.90909090909091	17.328140777645977	1032	24631
7.486446142196655	24	57.055557	30.803087	144.0	19.0	57.05555555555556	30.803088269093738	1027	25658
7.782196998596191	25	58.882355	23.651594	96.0	19.0	58.88235294117647	23.651594531351	1001	26659
8.083950996398926	26	60.705883	38.591015	180.0	19.0	60.705882352941174	38.59101496444683	1032	27691
8.386364221572876	27	57.333332	30.947985	120.0	19.0	57.333333333333336	30.947985035827095	1032	28723
8.680370092391968	28	71.85714	37.299667	167.0	24.0	71.85714285714286	37.29966898140584	1006	29729
8.97431492805481	29	80.30769	27.563591	147.0	49.0	80.3076923076923	27.56358973881923	1044	30773
9.288818120956421	30	68.5625	33.893158	142.0	27.0	68.5625	33.89315703427463	1097	31870
9.590924978256226	31	70.066666	27.730772	130.0	20.0	70.06666666666666	27.730769112225424	1051	32921
9.895073890686035	32	67.125	37.796947	200.0	29.0	67.125	37.796949281654996	1074	33995
10.195135116577148	33	80.46154	39.433712	169.0	27.0	80.46153846153847	39.43371338688876	1046	35041
10.486410856246948	34	66.933334	25.021236	115.0	18.0	66.93333333333334	25.021235425578453	1004	36045
10.784940004348755	35	75.57143	28.318886	123.0	32.0	75.57142857142857	28.31888387054598	1058	37103
11.107467889785767	36	81.5	36.039165	146.0	25.0	81.5	36.0391652035869	1141	38244
11.41289210319519	37	74.78571	33.848778	132.0	19.0	74.78571428571429	33.84877835193417	1047	39291
11.711185216903687	38	69.4	31.189314	120.0	23.0	69.4	31.189314409478982	1041	40332
12.009951829910278	39	117.77778	49.886044	200.0	39.0	117.77777777777777	49.88604297747635	1060	41392
12.330063104629517	40	142.0	50.33637	200.0	57.0	142.0	50.336368561905616	1136	42528
12.624689102172852	41	147.71428	41.361523	200.0	85.0	147.71428571428572	41.361522097283625	1034	43562
12.940080165863037	42	139.5	55.625984	200.0	39.0	139.5	55.625983137379244	1116	44678
13.250919103622437	43	136.0	37.00338	200.0	90.0	136.0	37.003378224156776	1088	45766
13.552020072937012	44	148.0	40.966885	200.0	91.0	148.0	40.96688558196381	1036	46802
13.8434898853302	45	145.85715	49.37156	200.0	63.0	145.85714285714286	49.37156084638365	1021	47823
14.15605902671814	46	121.55556	54.160484	200.0	25.0	121.55555555555556	54.16048397763223	1094	48917
14.458877086639404	47	172.16667	35.96951	200.0	99.0	172.16666666666666	35.96950869216253	1033	49950
14.781180143356323	48	159.42857	37.209282	200.0	118.0	159.42857142857142	37.20928126482555	1116	51066
15.085186004638672	49	153.71428	41.364975	200.0	81.0	153.71428571428572	41.364975818798634	1076	52142
15.397671222686768	50	116.77778	65.01073	200.0	47.0	116.77777777777777	65.01073035836772	1051	53193
15.703932046890259	51	174.83333	21.497417	200.0	139.0	174.83333333333334	21.49741586537528	1049	54242
16.025909900665283	52	161.28572	39.70144	200.0	76.0	161.28571428571428	39.701436770382166	1129	55371
16.37012505531311	53	171.28572	47.8889	200.0	71.0	171.28571428571428	47.88890204186676	1199	56570
16.70878314971924	54	168.14285	39.567043	200.0	91.0	168.14285714285714	39.56704462564981	1177	57747
