Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.391326904296875	0	24.166666	13.382499	72.0	9.0	24.166666666666668	13.382498639688698	1015	1015
0.6923120021820068	1	23.372093	10.826374	55.0	9.0	23.372093023255815	10.826374461995421	1005	2020
0.994985818862915	2	25.560976	15.397258	69.0	10.0	25.5609756097561	15.397257881444274	1048	3068
1.2979328632354736	3	22.863636	11.268603	52.0	10.0	22.863636363636363	11.268602617834993	1006	4074
1.6267037391662598	4	32.060608	18.9464	79.0	9.0	32.06060606060606	18.946398704638167	1058	5132
1.9089069366455078	5	28.0	16.126238	85.0	11.0	28.0	16.12623810922918	1008	6140
2.204509973526001	6	26.487179	12.238804	62.0	9.0	26.487179487179485	12.238802930552993	1033	7173
2.5009288787841797	7	32.59375	18.508207	81.0	12.0	32.59375	18.508206583499657	1043	8216
2.786655902862549	8	38.5	22.971973	110.0	12.0	38.5	22.971972890057536	1001	9217
3.0948269367218018	9	30.727272	18.081085	80.0	9.0	30.727272727272727	18.081084586791544	1014	10231
3.402141809463501	10	32.774193	15.55782	83.0	13.0	32.774193548387096	15.557820722709154	1016	11247
3.717400074005127	11	37.148148	18.992598	76.0	12.0	37.148148148148145	18.99259837060061	1003	12250
4.014176845550537	12	46.636364	25.3638	101.0	19.0	46.63636363636363	25.36379928263088	1026	13276
4.319850921630859	13	37.962963	20.214556	83.0	12.0	37.96296296296296	20.214555594608484	1025	14301
4.6258909702301025	14	31.96875	16.98066	67.0	11.0	31.96875	16.980658804578226	1023	15324
4.940185070037842	15	34.0	16.468151	79.0	13.0	34.0	16.46815108019112	1020	16344
5.243998765945435	16	44.173912	27.119146	127.0	11.0	44.17391304347826	27.119144808103254	1016	17360
5.564239740371704	17	50.714287	28.117344	109.0	17.0	50.714285714285715	28.117344007100055	1065	18425
5.8795177936553955	18	40.44	20.203129	110.0	13.0	40.44	20.203128470610686	1011	19436
6.1861066818237305	19	44.0	22.29252	85.0	16.0	44.0	22.292521655010912	1012	20448
6.496135950088501	20	67.2	32.835346	149.0	20.0	67.2	32.83534680797509	1008	21456
6.813384771347046	21	43.5	22.702791	105.0	14.0	43.5	22.702789843247604	1044	22500
7.127352952957153	22	49.238094	26.889376	143.0	13.0	49.23809523809524	26.889376131714815	1034	23534
7.437347888946533	23	63.4375	35.22245	138.0	20.0	63.4375	35.222451557919705	1015	24549
7.766724109649658	24	48.31818	26.75034	133.0	12.0	48.31818181818182	26.750337913985252	1063	25612
8.095510005950928	25	53.9	29.410711	116.0	14.0	53.9	29.41071233411391	1078	26690
8.387101888656616	26	50.05	21.62747	88.0	13.0	50.05	21.627470957095284	1001	27691
8.709112882614136	27	63.333332	49.78286	200.0	17.0	63.333333333333336	49.78286184354344	1140	28831
9.011861801147461	28	55.842106	33.27282	120.0	20.0	55.8421052631579	33.272816718906924	1061	29892
9.308755874633789	29	49.095238	27.595556	130.0	18.0	49.095238095238095	27.595556512399327	1031	30923
9.60800290107727	30	68.13333	38.001522	137.0	21.0	68.13333333333334	38.00152043741876	1022	31945
9.912933826446533	31	72.6	33.58531	137.0	21.0	72.6	33.58531425092421	1089	33034
10.215720891952515	32	66.6875	31.653828	126.0	24.0	66.6875	31.653828263734546	1067	34101
10.507056713104248	33	56.555557	29.134214	112.0	18.0	56.55555555555556	29.134214750629585	1018	35119
10.81558084487915	34	82.76923	43.702057	190.0	35.0	82.76923076923077	43.70205741707371	1076	36195
11.104811906814575	35	73.5	27.557085	138.0	29.0	73.5	27.557083610985707	1029	37224
11.425283908843994	36	83.92308	48.321777	200.0	29.0	83.92307692307692	48.321776486799784	1091	38315
11.749396800994873	37	110.5	43.68352	181.0	14.0	110.5	43.68352092036538	1105	39420
12.052797794342041	38	84.0	38.66954	141.0	18.0	84.0	38.66954012311671	1008	40428
12.357358932495117	39	100.5	40.733894	200.0	52.0	100.5	40.73389252207552	1005	41433
12.672766923904419	40	91.72727	30.331774	137.0	56.0	91.72727272727273	30.33177424625239	1009	42442
12.996764898300171	41	122.22222	57.092083	193.0	38.0	122.22222222222223	57.0920850279573	1100	43542
13.321810960769653	42	106.2	38.004738	153.0	38.0	106.2	38.00473654690952	1062	44604
13.6419198513031	43	104.27273	45.15648	200.0	48.0	104.27272727272727	45.15647725428246	1147	45751
13.976192951202393	44	135.875	41.54948	200.0	78.0	135.875	41.54948104369055	1087	46838
14.287727117538452	45	107.0	51.34199	198.0	28.0	107.0	51.34199061197374	1070	47908
14.634799718856812	46	96.25	58.33399	200.0	34.0	96.25	58.33398809156345	1155	49063
14.945217847824097	47	131.25	61.534035	200.0	31.0	131.25	61.53403529754895	1050	50113
15.271615982055664	48	176.0	34.61695	200.0	114.0	176.0	34.61695153148719	1056	51169
15.57098388671875	49	143.57143	50.346962	200.0	86.0	143.57142857142858	50.34695945666046	1005	52174
15.893624067306519	50	136.125	57.219833	200.0	42.0	136.125	57.21983375543833	1089	53263
16.218697786331177	51	138.375	59.66351	200.0	18.0	138.375	59.663509576624804	1107	54370
16.541002988815308	52	138.625	22.19762	172.0	96.0	138.625	22.19762093108178	1109	55479
16.846165895462036	53	151.42857	47.01628	200.0	63.0	151.42857142857142	47.01628028933061	1060	56539
17.166862964630127	54	156.71428	57.63609	200.0	29.0	156.71428571428572	57.63608563518986	1097	57636
17.456377744674683	55	145.42857	48.781895	200.0	50.0	145.42857142857142	48.781896943310386	1018	58654
17.766037940979004	56	141.25	49.30961	189.0	44.0	141.25	49.30960859710813	1130	59784
