Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
2.9902830123901367	0	8.801406	5.108757	37.0	3.0	8.801405975395431	5.108757234757797	5008	5008
5.248999834060669	1	11.532258	7.6586223	51.0	3.0	11.53225806451613	7.658621897651739	5005	10013
7.4898529052734375	2	13.144357	8.506453	59.0	4.0	13.144356955380577	8.5064527564229	5008	15021
9.734716892242432	3	15.69279	9.193478	55.0	4.0	15.692789968652038	9.193478235104227	5006	20027
11.944722890853882	4	18.192728	9.967727	60.0	4.0	18.19272727272727	9.967727096538828	5003	25030
14.198545932769775	5	21.0125	9.953844	59.0	5.0	21.0125	9.953844002025884	5043	30073
16.422730922698975	6	24.294685	11.115777	76.0	5.0	24.294685990338163	11.115777218092648	5029	35102
18.6361300945282	7	27.674032	11.568142	71.0	6.0	27.674033149171272	11.568142565154568	5009	40111
20.848732948303223	8	30.436363	14.285951	78.0	6.0	30.436363636363637	14.285950253855967	5022	45133
23.05381989479065	9	34.472603	12.480228	82.0	14.0	34.47260273972603	12.480228311421149	5033	50166
25.24269390106201	10	38.860466	15.579127	112.0	17.0	38.86046511627907	15.579127452677431	5013	55179
27.447129726409912	11	40.788616	13.19291	90.0	21.0	40.78861788617886	13.192910163325083	5017	60196
29.639752864837646	12	45.6	15.671165	99.0	23.0	45.6	15.67116634285574	5016	65212
31.882190942764282	13	50.217823	16.247225	109.0	29.0	50.21782178217822	16.247226090979552	5072	70284
34.09581685066223	14	53.585106	15.837211	96.0	28.0	53.58510638297872	15.837210139058035	5037	75321
36.303377866744995	15	57.079544	18.89157	132.0	29.0	57.07954545454545	18.891569542877807	5023	80344
38.50975179672241	16	66.447365	19.702654	126.0	37.0	66.44736842105263	19.702654601295485	5050	85394
40.72201180458069	17	74.07353	19.29288	129.0	44.0	74.07352941176471	19.292879040228797	5037	90431
42.90003299713135	18	83.36667	21.117107	145.0	41.0	83.36666666666666	21.117107335575636	5002	95433
45.08738994598389	19	78.25	19.10988	134.0	51.0	78.25	19.109879643786353	5008	100441
47.27300000190735	20	96.57692	20.746035	148.0	58.0	96.57692307692308	20.746034054586985	5022	105463
49.47349691390991	21	83.65	24.035963	156.0	49.0	83.65	24.035962639345232	5019	110482
51.67097496986389	22	74.970146	15.258929	136.0	50.0	74.97014925373135	15.258929511222915	5023	115505
53.8654100894928	23	109.32609	27.277205	175.0	67.0	109.32608695652173	27.277203691174616	5029	120534
56.05690288543701	24	94.886795	22.10068	159.0	63.0	94.88679245283019	22.100679044770164	5029	125563
58.28706884384155	25	95.98113	30.91894	168.0	58.0	95.98113207547169	30.91893879286441	5087	130650
60.509377002716064	26	115.36364	35.21692	228.0	64.0	115.36363636363636	35.21691929965876	5076	135726
62.75470590591431	27	121.07143	26.337002	217.0	65.0	121.07142857142857	26.33700353309087	5085	140811
64.98265981674194	28	104.20408	26.233627	166.0	58.0	104.20408163265306	26.23362820210726	5106	145917
67.17018914222717	29	102.591835	23.532799	146.0	58.0	102.59183673469387	23.53279810014789	5027	150944
69.37223505973816	30	100.88	21.950525	152.0	56.0	100.88	21.950526189592814	5044	155988
71.63229274749756	31	107.74468	36.089996	252.0	57.0	107.74468085106383	36.08999866474849	5064	161052
73.87061977386475	32	116.77273	26.582516	180.0	88.0	116.77272727272727	26.582516157979786	5138	166190
76.11567687988281	33	142.05556	45.511257	353.0	86.0	142.05555555555554	45.511258951582796	5114	171304
78.4705798625946	34	130.8718	28.183628	217.0	90.0	130.87179487179486	28.18362816917714	5104	176408
80.749187707901	35	125.05	29.304392	242.0	82.0	125.05	29.30439386849692	5002	181410
83.08783292770386	36	132.55263	36.76361	242.0	82.0	132.55263157894737	36.76360998855501	5037	186447
85.3608078956604	37	137.94595	31.406614	232.0	86.0	137.94594594594594	31.40661485320598	5104	191551
87.59385299682617	38	145.02856	51.859417	367.0	88.0	145.02857142857144	51.85941750225767	5076	196627
89.876051902771	39	177.24138	46.067158	323.0	118.0	177.24137931034483	46.067158750446964	5140	201767
92.13682675361633	40	213.45833	49.351612	312.0	116.0	213.45833333333334	49.351611900952356	5123	206890
94.4089081287384	41	273.3158	93.45477	483.0	140.0	273.3157894736842	93.45477523299928	5193	212083
96.61321592330933	42	200.96	31.637293	264.0	142.0	200.96	31.63729444816671	5024	217107
98.83695387840271	43	133.63158	13.898923	170.0	115.0	133.6315789473684	13.89892281443645	5078	222185
101.0584089756012	44	120.333336	13.3482065	157.0	87.0	120.33333333333333	13.348205990866456	5054	227239
103.30011796951294	45	128.125	17.837023	172.0	99.0	128.125	17.837022593471143	5125	232364
105.54978680610657	46	170.3	34.34642	259.0	118.0	170.3	34.34642145357601	5109	237473
107.80900573730469	47	259.45	79.694084	466.0	149.0	259.45	79.69408698266139	5189	242662
110.01924777030945	48	229.04546	61.074085	373.0	150.0	229.04545454545453	61.07408115092484	5039	247701
112.25194191932678	49	424.16666	126.11889	678.0	271.0	424.1666666666667	126.11888130736898	5090	252791
114.56168985366821	50	308.05884	127.91839	745.0	174.0	308.05882352941177	127.91838877523126	5237	258028
116.79954695701599	51	243.2381	94.8231	546.0	131.0	243.23809523809524	94.82309582129126	5108	263136
119.0620391368866	52	204.04	80.51558	384.0	78.0	204.04	80.5155786168118	5101	268237
121.26255989074707	53	179.75	69.19002	323.0	72.0	179.75	69.19002044060565	5033	273270
123.57394003868103	54	152.08824	60.98137	325.0	57.0	152.08823529411765	60.98137017688697	5171	278441
125.79388499259949	55	145.51428	50.04762	274.0	81.0	145.5142857142857	50.047618141452574	5093	283534
128.08339095115662	56	141.48648	47.44762	268.0	72.0	141.48648648648648	47.44762211546517	5235	288769
130.33585381507874	57	141.27777	57.739174	275.0	53.0	141.27777777777777	57.73916979308814	5086	293855
132.61281371116638	58	155.27272	82.998825	507.0	62.0	155.27272727272728	82.9988217248504	5124	298979
134.83157896995544	59	158.5625	57.9838	287.0	78.0	158.5625	57.9838002699892	5074	304053
136.99971413612366	60	139.36111	55.589848	307.0	52.0	139.36111111111111	55.589843585645596	5017	309070
139.27556991577148	61	169.29033	69.339836	331.0	53.0	169.29032258064515	69.33983333548413	5248	314318
141.56673312187195	62	207.6	95.11467	491.0	100.0	207.6	95.11466763859293	5190	319508
143.83439803123474	63	234.59091	106.611305	493.0	124.0	234.5909090909091	106.61129868951255	5161	324669
146.14079999923706	64	309.2353	145.0714	696.0	129.0	309.2352941176471	145.0713939498775	5257	329926
148.46466302871704	65	253.90475	96.59533	482.0	131.0	253.9047619047619	96.5953290608396	5332	335258
150.81828474998474	66	335.5	137.09622	548.0	154.0	335.5	137.09622533096965	5368	340626
153.19261598587036	67	407.3846	171.39363	688.0	152.0	407.38461538461536	171.39362633402968	5296	345922
155.45671486854553	68	399.15384	178.96706	844.0	191.0	399.15384615384613	178.96705590859932	5189	351111
157.7347710132599	69	625.125	223.74117	908.0	223.0	625.125	223.7411660267283	5001	356112
159.96094393730164	70	296.58823	97.22809	582.0	160.0	296.5882352941176	97.22808770135451	5042	361154
162.16338682174683	71	240.7619	53.354973	339.0	140.0	240.76190476190476	53.35497010089239	5056	366210
164.35843992233276	72	279.33334	83.49584	412.0	123.0	279.3333333333333	83.49584154648396	5028	371238
166.8847439289093	73	642.3333	228.35889	1000.0	292.0	642.3333333333334	228.35887934954002	5781	377019
169.3177490234375	74	923.0	172.17723	1000.0	538.0	923.0	172.1772342674838	5538	382557
171.55082297325134	75	720.1429	197.77434	1000.0	429.0	720.1428571428571	197.774350909189	5041	387598
173.93589997291565	76	675.625	331.44757	1000.0	222.0	675.625	331.44755901198005	5405	393003
176.20906400680542	77	304.17648	172.08179	879.0	92.0	304.1764705882353	172.08179836554393	5171	398174
178.43938374519348	78	169.76666	42.30657	296.0	114.0	169.76666666666668	42.30656634088325	5093	403267
180.6712429523468	79	137.40541	37.208294	239.0	57.0	137.40540540540542	37.20829568898433	5084	408351
