Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.3954639434814453	0	19.037735	8.032862	45.0	9.0	19.037735849056602	8.032862372310909	1009	1009
0.7170519828796387	1	18.685184	8.1962595	51.0	9.0	18.685185185185187	8.196259476746139	1009	2018
1.010840892791748	2	17.701754	6.2827106	36.0	10.0	17.70175438596491	6.282710646089057	1009	3027
1.320718765258789	3	20.09804	8.298961	46.0	9.0	20.098039215686274	8.298960251342578	1025	4052
1.6285018920898438	4	19.686274	9.840872	62.0	9.0	19.686274509803923	9.840871546127888	1004	5056
1.927311897277832	5	23.302326	9.8134575	49.0	10.0	23.302325581395348	9.813457498763789	1002	6058
2.231916666030884	6	19.5	7.828695	50.0	9.0	19.5	7.828694753179583	1014	7072
2.526810884475708	7	28.194445	16.631329	89.0	10.0	28.194444444444443	16.631328276686546	1015	8087
2.8542089462280273	8	27.763159	14.154102	67.0	12.0	27.763157894736842	14.15410338591886	1055	9142
3.166347026824951	9	34.0	17.868696	78.0	12.0	34.0	17.8686967230586	1054	10196
3.479660749435425	10	28.8	14.893527	70.0	11.0	28.8	14.893526877712441	1008	11204
3.784317970275879	11	34.58621	23.265362	128.0	10.0	34.58620689655172	23.26536161613672	1003	12207
4.089920997619629	12	38.615383	19.456217	84.0	14.0	38.61538461538461	19.456216967802987	1004	13211
4.390375852584839	13	34.96552	22.861628	120.0	11.0	34.96551724137931	22.86162687459383	1014	14225
4.6870598793029785	14	30.333334	15.234861	79.0	13.0	30.333333333333332	15.234861669900718	1001	15226
4.9903528690338135	15	36.464287	18.507685	92.0	13.0	36.464285714285715	18.50768593788835	1021	16247
5.2901787757873535	16	42.416668	22.03958	105.0	14.0	42.416666666666664	22.039579296246913	1018	17265
5.5924108028411865	17	46.31818	25.893816	121.0	11.0	46.31818181818182	25.893815273564606	1019	18284
5.906726837158203	18	47.409092	24.572083	103.0	15.0	47.40909090909091	24.572081517092617	1043	19327
6.230848073959351	19	47.909092	21.902489	87.0	14.0	47.90909090909091	21.902488631761983	1054	20381
6.5255959033966064	20	51.15	29.604519	109.0	16.0	51.15	29.60451823624225	1023	21404
6.840345859527588	21	54.842106	28.912323	123.0	17.0	54.8421052631579	28.91232328390664	1042	22446
7.149443864822388	22	39.153847	16.135702	97.0	15.0	39.15384615384615	16.1357040982277	1018	23464
7.456882953643799	23	48.04762	29.69925	121.0	14.0	48.04761904761905	29.699248331799964	1009	24473
7.774334907531738	24	47.454544	22.125113	111.0	15.0	47.45454545454545	22.125113811165466	1044	25517
8.0740327835083	25	59.47059	33.925728	152.0	18.0	59.470588235294116	33.925727955359164	1011	26528
8.371515989303589	26	56.5	44.50624	174.0	14.0	56.5	44.50624175950555	1017	27545
8.688620805740356	27	45.739132	28.601027	149.0	13.0	45.73913043478261	28.601029764532647	1052	28597
8.98642897605896	28	53.94737	28.684258	144.0	19.0	53.94736842105263	28.684258812127393	1025	29622
9.288153886795044	29	42.791668	24.015583	122.0	16.0	42.791666666666664	24.01558377156152	1027	30649
9.587548971176147	30	56.333332	29.321968	114.0	15.0	56.333333333333336	29.321967494998997	1014	31663
9.889914751052856	31	63.117645	38.232853	200.0	16.0	63.11764705882353	38.23285060065366	1073	32736
10.19336986541748	32	69.13333	27.324877	123.0	23.0	69.13333333333334	27.32487674059828	1037	33773
10.511603832244873	33	52.142857	31.319075	106.0	11.0	52.142857142857146	31.31907332188321	1095	34868
10.803056955337524	34	60.411766	25.699757	120.0	19.0	60.411764705882355	25.69975697648752	1027	35895
11.10221791267395	35	74.28571	27.193562	129.0	42.0	74.28571428571429	27.193561662981317	1040	36935
11.398277759552002	36	112.111115	47.910667	200.0	31.0	112.11111111111111	47.91066790147505	1009	37944
11.695667028427124	37	113.55556	61.917706	200.0	34.0	113.55555555555556	61.91770723416527	1022	38966
11.98508596420288	38	77.53846	28.127771	138.0	23.0	77.53846153846153	28.127772710137148	1008	39974
12.291322946548462	39	101.7	30.16637	152.0	43.0	101.7	30.166372005927396	1017	40991
12.603367805480957	40	106.2	33.141514	159.0	57.0	106.2	33.141514751139546	1062	42053
12.906051874160767	41	112.22222	52.206383	200.0	45.0	112.22222222222223	52.20638057593637	1010	43063
13.219246864318848	42	103.6	49.271088	200.0	30.0	103.6	49.27108685628926	1036	44099
13.537998914718628	43	133.375	37.69926	200.0	66.0	133.375	37.69926226068622	1067	45166
13.861164808273315	44	119.888885	42.096302	197.0	62.0	119.88888888888889	42.09630346517493	1079	46245
14.216553926467896	45	130.66667	60.19967	200.0	46.0	130.66666666666666	60.19966777316965	1176	47421
14.528742790222168	46	166.83333	53.791008	200.0	49.0	166.83333333333334	53.79100503078765	1001	48422
14.847111940383911	47	130.75	43.9339	200.0	73.0	130.75	43.93389921233944	1046	49468
15.183661699295044	48	154.42857	34.997375	200.0	110.0	154.42857142857142	34.997375994931566	1081	50549
15.493038892745972	49	127.0	64.55037	200.0	47.0	127.0	64.55036793078719	1016	51565
15.841057062149048	50	190.66667	13.1993265	200.0	172.0	190.66666666666666	13.199326582148888	1144	52709
16.14973282814026	51	168.5	60.733707	200.0	34.0	168.5	60.73370837791262	1011	53720
16.51261067390442	52	200.0	0.0	200.0	200.0	200.0	0.0	1200	54920
16.866065979003906	53	168.71428	26.233644	200.0	140.0	168.71428571428572	26.23364407840918	1181	56101
17.21549892425537	54	161.85715	26.253862	200.0	121.0	161.85714285714286	26.253862689563398	1133	57234
