Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.6926050186157227	0	17.935484	7.3159223	47.0	8.0	17.93548387096774	7.3159223198120955	5004	5004
3.3706870079040527	1	19.881422	9.084244	67.0	8.0	19.881422924901187	9.084243990799434	5030	10034
5.039801120758057	2	21.194916	11.155495	84.0	9.0	21.194915254237287	11.155494560579697	5002	15036
6.713868141174316	3	22.90411	11.755692	76.0	9.0	22.904109589041095	11.755691578173566	5016	20052
8.510469198226929	4	24.689655	12.465805	90.0	9.0	24.689655172413794	12.465805105384447	5012	25064
10.164783239364624	5	26.994623	15.789441	125.0	9.0	26.99462365591398	15.789440227817689	5021	30085
11.817326068878174	6	27.217392	13.982386	90.0	9.0	27.217391304347824	13.982384948458574	5008	35093
13.444721937179565	7	29.452942	17.1862	96.0	8.0	29.45294117647059	17.1861988969624	5007	40100
15.085975170135498	8	31.46875	17.889215	119.0	10.0	31.46875	17.88921528288762	5035	45135
16.71772027015686	9	34.356163	20.213158	134.0	11.0	34.35616438356164	20.213158512930843	5016	50151
18.334598064422607	10	32.751633	18.548393	157.0	11.0	32.751633986928105	18.548393178034303	5011	55162
19.941710233688354	11	41.114754	23.41962	128.0	11.0	41.114754098360656	23.419620722283224	5016	60178
21.60464119911194	12	44.407078	25.290747	128.0	12.0	44.4070796460177	25.2907472562846	5018	65196
23.27149224281311	13	44.008698	26.333149	156.0	11.0	44.00869565217391	26.333148444390936	5061	70257
24.896403074264526	14	48.63107	25.255583	112.0	10.0	48.63106796116505	25.25558298030344	5009	75266
26.536509037017822	15	48.653847	26.161394	144.0	11.0	48.65384615384615	26.16139596912318	5060	80326
28.161885023117065	16	46.055046	23.885366	112.0	13.0	46.055045871559635	23.885366470287078	5020	85346
29.800385236740112	17	53.361702	25.594984	149.0	15.0	53.361702127659576	25.594984159480113	5016	90362
31.443034887313843	18	56.2809	26.955639	158.0	13.0	56.28089887640449	26.955639281598604	5009	95371
33.086058139801025	19	54.23656	25.832544	146.0	18.0	54.236559139784944	25.83254505191863	5044	100415
34.71461820602417	20	56.852272	30.186747	200.0	15.0	56.85227272727273	30.186744446681498	5003	105418
36.35839223861694	21	61.17073	34.902584	200.0	21.0	61.170731707317074	34.90258389975215	5016	110434
37.963096141815186	22	63.316456	32.029472	199.0	21.0	63.31645569620253	32.02947388834997	5002	115436
39.60598826408386	23	69.0137	34.48267	200.0	20.0	69.01369863013699	34.482671109820956	5038	120474
41.251543045043945	24	72.82609	36.793568	200.0	19.0	72.82608695652173	36.79357084739919	5025	125499
42.89703106880188	25	69.0274	37.499214	187.0	22.0	69.02739726027397	37.49921372791765	5039	130538
44.537907123565674	26	72.97143	37.300316	156.0	20.0	72.97142857142858	37.300314601726285	5108	135646
46.149765968322754	27	80.79032	40.890152	200.0	22.0	80.79032258064517	40.89015067808612	5009	140655
47.809484243392944	28	85.0	36.57048	200.0	25.0	85.0	36.570479898409864	5100	145755
49.452539920806885	29	95.0566	43.25459	200.0	27.0	95.05660377358491	43.25458426760982	5038	150793
51.09456515312195	30	98.333336	47.068024	200.0	16.0	98.33333333333333	47.068021976820496	5015	155808
52.732505083084106	31	113.26667	46.75962	200.0	35.0	113.26666666666667	46.75962170743282	5097	160905
54.44014596939087	32	121.52381	43.74887	200.0	31.0	121.52380952380952	43.74887105767259	5104	166009
56.15534329414368	33	124.0	45.993107	200.0	23.0	124.0	45.993106588471896	5084	171093
57.80267906188965	34	133.07895	52.607475	200.0	27.0	133.07894736842104	52.60747474353779	5057	176150
59.470277309417725	35	127.1	46.510643	200.0	34.0	127.1	46.51064394308039	5084	181234
61.13184690475464	36	134.55263	46.242893	200.0	32.0	134.55263157894737	46.24289269340467	5113	186347
62.820513010025024	37	145.77142	49.995476	200.0	28.0	145.77142857142857	49.995477346476456	5102	191449
64.47921514511108	38	154.72728	40.311867	200.0	55.0	154.72727272727272	40.31186961622994	5106	196555
66.118812084198	39	162.54839	46.49096	200.0	47.0	162.5483870967742	46.49095556139329	5039	201594
67.76623106002808	40	158.28125	40.735607	200.0	70.0	158.28125	40.735606641334066	5065	206659
69.41732811927795	41	157.40625	43.43951	200.0	59.0	157.40625	43.43951209368609	5037	211696
71.08677005767822	42	169.73334	42.73557	200.0	34.0	169.73333333333332	42.73556936427651	5092	216788
72.765860080719	43	172.26666	45.67197	200.0	51.0	172.26666666666668	45.6719704949205	5168	221956
74.4219720363617	44	180.39285	31.777508	200.0	104.0	180.39285714285714	31.777506966085173	5051	227007
76.0556411743164	45	182.32143	25.969835	200.0	113.0	182.32142857142858	25.969836309826515	5105	232112
77.71221899986267	46	181.75	25.359734	200.0	102.0	181.75	25.359733268088043	5089	237201
79.40714311599731	47	184.82143	26.820906	200.0	109.0	184.82142857142858	26.820905454286123	5175	242376
81.03864407539368	48	179.10715	39.07259	200.0	40.0	179.10714285714286	39.07258747301917	5015	247391
82.67621207237244	49	174.65517	38.980343	200.0	31.0	174.6551724137931	38.98034505789222	5065	252456
84.35313200950623	50	183.17857	34.38859	200.0	62.0	183.17857142857142	34.38859193252962	5129	257585
86.03538703918457	51	175.89655	34.816113	200.0	58.0	175.89655172413794	34.81611282506025	5101	262686
87.69368505477905	52	162.6129	52.138573	200.0	38.0	162.61290322580646	52.13857306494588	5041	267727
89.34511017799377	53	179.35715	32.789604	200.0	94.0	179.35714285714286	32.789604499983014	5022	272749
91.00712823867798	54	180.92857	30.138878	200.0	112.0	180.92857142857142	30.1388792229626	5066	277815
