Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.5401430130004883	0	19.246155	8.727112	48.0	8.0	19.246153846153845	8.727112077147892	5004	5004
3.0172910690307617	1	19.103054	9.191395	71.0	9.0	19.103053435114504	9.191395236944434	5005	10009
4.479588747024536	2	21.938597	13.639651	118.0	9.0	21.93859649122807	13.639651361315408	5002	15011
5.9590840339660645	3	22.599098	12.278546	108.0	8.0	22.5990990990991	12.278546407905143	5017	20028
7.53931999206543	4	23.152779	12.448032	75.0	8.0	23.15277777777778	12.448032406869334	5001	25029
9.018939971923828	5	26.015545	13.161601	72.0	10.0	26.015544041450777	13.161600877453576	5021	30050
10.490190029144287	6	27.576923	15.223684	83.0	10.0	27.576923076923077	15.223684388370648	5019	35069
11.997071743011475	7	32.625805	19.276978	141.0	9.0	32.6258064516129	19.276978878242733	5057	40126
13.45740795135498	8	33.373333	18.40382	108.0	8.0	33.373333333333335	18.403820859327617	5006	45132
14.904569149017334	9	35.034966	20.001194	117.0	10.0	35.03496503496503	20.001193176790252	5010	50142
16.382012844085693	10	35.716312	19.125317	103.0	9.0	35.716312056737586	19.125315087057164	5036	55178
17.84281086921692	11	41.883335	24.156153	179.0	12.0	41.88333333333333	24.15615288538765	5026	60204
19.348761796951294	12	38.045456	18.83254	104.0	11.0	38.04545454545455	18.832541000910208	5022	65226
20.817694902420044	13	44.566372	24.083143	128.0	13.0	44.56637168141593	24.083143631787078	5036	70262
22.298244953155518	14	45.654545	26.253115	153.0	13.0	45.654545454545456	26.253116304592854	5022	75284
23.77512812614441	15	43.275864	19.072723	109.0	12.0	43.275862068965516	19.072722084304402	5020	80304
25.26102876663208	16	48.883495	26.702353	148.0	13.0	48.883495145631066	26.702351073126515	5035	85339
26.741358041763306	17	54.35484	23.002403	111.0	13.0	54.354838709677416	23.002405279228938	5055	90394
28.210623025894165	18	57.666668	30.25549	170.0	18.0	57.666666666666664	30.25548935342685	5017	95411
29.659915924072266	19	57.49425	29.370747	145.0	18.0	57.49425287356322	29.370746867729444	5002	100413
31.1808660030365	20	58.287357	27.418386	158.0	19.0	58.28735632183908	27.41838800981821	5071	105484
32.660316944122314	21	59.714287	32.7398	164.0	14.0	59.714285714285715	32.739800821372285	5016	110500
34.14200496673584	22	64.97436	29.813082	200.0	27.0	64.97435897435898	29.81308195001511	5068	115568
35.63432288169861	23	73.072464	38.81032	200.0	19.0	73.07246376811594	38.810322413166126	5042	120610
37.10595989227295	24	74.83582	36.415348	200.0	20.0	74.83582089552239	36.41534735291692	5014	125624
38.58598613739014	25	76.393936	39.043827	200.0	20.0	76.39393939393939	39.0438288251762	5042	130666
40.0632209777832	26	85.067795	45.627403	200.0	21.0	85.0677966101695	45.62740196854639	5019	135685
41.544965982437134	27	91.03636	40.283524	200.0	33.0	91.03636363636363	40.283524101667005	5007	140692
43.021332025527954	28	90.30357	43.659363	200.0	25.0	90.30357142857143	43.65936311084826	5057	145749
44.532102823257446	29	108.40426	50.017303	200.0	33.0	108.40425531914893	50.01729895404405	5095	150844
46.011130809783936	30	125.55	56.9302	200.0	29.0	125.55	56.9301984890269	5022	155866
47.484981060028076	31	129.5641	51.87401	200.0	19.0	129.56410256410257	51.87400656907023	5053	160919
48.97437286376953	32	130.0	45.640175	200.0	36.0	130.0	45.640175733947835	5070	165989
50.49655604362488	33	138.91891	44.949448	200.0	39.0	138.9189189189189	44.949448109156464	5140	171129
52.0739369392395	34	138.51352	52.3319	200.0	29.0	138.51351351351352	52.3319041862928	5125	176254
53.577476024627686	35	142.61111	44.546654	200.0	27.0	142.61111111111111	44.54665330849956	5134	181388
55.07276701927185	36	150.67647	44.176598	200.0	63.0	150.6764705882353	44.176597869323956	5123	186511
56.58973002433777	37	167.96666	39.244946	200.0	71.0	167.96666666666667	39.24494305710681	5039	191550
58.093103885650635	38	164.80646	40.49884	200.0	47.0	164.80645161290323	40.498840568699606	5109	196659
59.59152698516846	39	181.85715	27.85513	200.0	122.0	181.85714285714286	27.85512813227227	5092	201751
61.085952043533325	40	172.65517	42.48754	200.0	28.0	172.6551724137931	42.48754451322618	5007	206758
62.628275871276855	41	178.68965	39.796124	200.0	52.0	178.68965517241378	39.79612132224555	5182	211940
64.1090178489685	42	185.59259	23.11847	200.0	121.0	185.59259259259258	23.11846986359649	5011	216951
65.98423910140991	43	193.5	16.248669	200.0	138.0	193.5	16.248668584509648	5031	221982
67.47068381309509	44	194.76923	11.070779	200.0	159.0	194.76923076923077	11.07077821011309	5064	227046
68.97208404541016	45	185.33333	34.171677	200.0	46.0	185.33333333333334	34.17167984901684	5004	232050
70.45389699935913	46	194.26923	11.594288	200.0	154.0	194.26923076923077	11.594288024406646	5051	237101
71.96310806274414	47	190.40741	28.33694	200.0	79.0	190.40740740740742	28.336939978631037	5141	242242
73.43431401252747	48	193.5	19.969688	200.0	99.0	193.5	19.96968856889014	5031	247273
74.913006067276	49	196.88461	7.4695635	200.0	168.0	196.8846153846154	7.46956348779665	5119	252392
76.46985292434692	50	196.11539	14.044784	200.0	135.0	196.1153846153846	14.044782560074161	5099	257491
77.97847700119019	51	195.61539	12.929028	200.0	144.0	195.6153846153846	12.929027933824317	5086	262577
79.46833896636963	52	191.22223	22.035885	200.0	92.0	191.22222222222223	22.03588543520728	5163	267740
80.98085403442383	53	195.88461	11.583566	200.0	157.0	195.8846153846154	11.583565689494762	5093	272833
