Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
5.148024082183838	0	7.4353642	4.304433	33.0	2.0	7.435364041604755	4.304432619066066	5004	5004
9.430923223495483	1	8.090178	4.72717	33.0	3.0	8.090177133655395	4.727169913950074	5024	10028
13.39787220954895	2	9.357009	5.3983054	38.0	2.0	9.357009345794392	5.398305586526214	5006	15034
17.12343716621399	3	10.541053	6.539588	44.0	3.0	10.541052631578948	6.539587863029485	5007	20041
20.568913221359253	4	11.534562	7.1668696	49.0	2.0	11.534562211981568	7.166869109086257	5006	25047
23.89722514152527	5	14.764706	9.910063	83.0	3.0	14.764705882352942	9.910062692059704	5020	30067
27.667458057403564	6	16.559603	10.400972	61.0	3.0	16.55960264900662	10.400972183342693	5001	35068
31.610725164413452	7	18.618519	10.537711	59.0	3.0	18.618518518518517	10.537711362918213	5027	40095
35.41343116760254	8	23.25463	13.048874	64.0	4.0	23.25462962962963	13.048874538238064	5023	45118
39.280532121658325	9	24.880596	14.190448	89.0	4.0	24.880597014925375	14.190448460294329	5001	50119
43.15943622589111	10	27.05946	14.609576	90.0	5.0	27.05945945945946	14.609575894457855	5006	55125
47.01108717918396	11	28.355932	17.82409	141.0	3.0	28.35593220338983	17.82408962678465	5019	60144
50.925713300704956	12	30.041916	17.341707	95.0	7.0	30.04191616766467	17.341706086224505	5017	65161
54.63873314857483	13	32.19872	19.497671	120.0	7.0	32.19871794871795	19.497672402765804	5023	70184
58.35773491859436	14	31.691824	18.020935	100.0	8.0	31.69182389937107	18.020934606583943	5039	75223
62.1922550201416	15	29.139534	15.978302	67.0	6.0	29.13953488372093	15.978301268018884	5012	80235
65.96036410331726	16	30.478788	17.043114	96.0	6.0	30.47878787878788	17.043113913369687	5029	85264
69.61797094345093	17	33.07895	18.588171	91.0	6.0	33.078947368421055	18.58817051520921	5028	90292
73.1832582950592	18	33.384106	19.2742	95.0	6.0	33.384105960264904	19.274201584430138	5041	95333
76.86626625061035	19	39.960316	22.528078	110.0	8.0	39.96031746031746	22.52807799862024	5035	100368
80.49232625961304	20	38.50769	23.7277	127.0	9.0	38.50769230769231	23.727700836411618	5006	105374
84.18348908424377	21	42.931625	26.376863	158.0	6.0	42.93162393162393	26.37686324142549	5023	110397
87.90441703796387	22	50.47	24.745283	136.0	6.0	50.47	24.74528439925474	5047	115444
